id,order,family,subfamily,genus,species,genome,host,sequence_name,submission_date
1526,Mononegavirales,Unassigned,,Crustavirus,Wenzhou crustavirus,ssRNA(-),Invertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-10-07
1527,Mononegavirales,Unassigned,,Wastrivirus,Sanxia wastrivirus,ssRNA(-),Invertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-10-08
1528,Nidovirales,Arteriviridae,,Dipartevirus,Wobbly possum disease virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-10-09
1529,Nidovirales,Arteriviridae,,Equartevirus,Equine arteritis virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-10-10
1530,Nidovirales,Arteriviridae,,Nesartevirus,African pouched rat arterivirus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-10-11
1531,Nidovirales,Arteriviridae,,Porartevirus,Lactate dehydrogenase-elevating virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-10-12
1532,Nidovirales,Arteriviridae,,Porartevirus,Porcine reproductive and respiratory syndrome virus 1,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-10-13
1533,Nidovirales,Arteriviridae,,Porartevirus,Porcine reproductive and respiratory syndrome virus 2,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-10-14
1534,Nidovirales,Arteriviridae,,Porartevirus,Rat arterivirus 1,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-10-15
1535,Nidovirales,Arteriviridae,,Simartevirus,DeBrazza monkey arterivirus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-10-16
1536,Nidovirales,Arteriviridae,,Simartevirus,Free State vervet virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-10-17
1537,Nidovirales,Arteriviridae,,Simartevirus,Kafue kinda chacma baboon virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-10-18
1538,Nidovirales,Arteriviridae,,Simartevirus,Kibale red colobus virus 1,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-10-19
1539,Nidovirales,Arteriviridae,,Simartevirus,Kibale red colobus virus 2,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-10-20
1540,Nidovirales,Arteriviridae,,Simartevirus,Kibale red-tailed guenon virus 1,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-10-21
1541,Nidovirales,Arteriviridae,,Simartevirus,Mikumi yellow baboon virus 1,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-10-22
1542,Nidovirales,Arteriviridae,,Simartevirus,Pebjah virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-10-23
1543,Nidovirales,Arteriviridae,,Simartevirus,Simian hemorrhagic encephalitis virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-10-24
1544,Nidovirales,Arteriviridae,,Simartevirus,Simian hemorrhagic fever virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-10-25
1545,Nidovirales,Coronaviridae,Coronavirinae,Alphacoronavirus,Alphacoronavirus 1,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-10-26
1546,Nidovirales,Coronaviridae,Coronavirinae,Alphacoronavirus,Bat coronavirus CDPHE15,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-10-27
1547,Nidovirales,Coronaviridae,Coronavirinae,Alphacoronavirus,Bat coronavirus HKU10,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-10-28
1548,Nidovirales,Coronaviridae,Coronavirinae,Alphacoronavirus,Human coronavirus 229E,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-10-29
1549,Nidovirales,Coronaviridae,Coronavirinae,Alphacoronavirus,Human coronavirus NL63,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-10-30
1550,Nidovirales,Coronaviridae,Coronavirinae,Alphacoronavirus,Miniopterus bat coronavirus 1,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-10-31
1551,Nidovirales,Coronaviridae,Coronavirinae,Alphacoronavirus,Miniopterus bat coronavirus HKU8,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-11-01
1552,Nidovirales,Coronaviridae,Coronavirinae,Alphacoronavirus,Mink coronavirus 1,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-11-02
1553,Nidovirales,Coronaviridae,Coronavirinae,Alphacoronavirus,Porcine epidemic diarrhea virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-11-03
1554,Nidovirales,Coronaviridae,Coronavirinae,Alphacoronavirus,Rhinolophus bat coronavirus HKU2,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-11-04
1555,Nidovirales,Coronaviridae,Coronavirinae,Alphacoronavirus,Scotophilus bat coronavirus 512,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-11-05
1556,Nidovirales,Coronaviridae,Coronavirinae,Betacoronavirus,Betacoronavirus 1,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-11-06
1557,Nidovirales,Coronaviridae,Coronavirinae,Betacoronavirus,Hedgehog coronavirus 1,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-11-07
1558,Nidovirales,Coronaviridae,Coronavirinae,Betacoronavirus,Human coronavirus HKU1,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-11-08
1559,Nidovirales,Coronaviridae,Coronavirinae,Betacoronavirus,Middle East respiratory syndrome-related coronavirus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-11-09
1560,Nidovirales,Coronaviridae,Coronavirinae,Betacoronavirus,Murine coronavirus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-11-10
1561,Nidovirales,Coronaviridae,Coronavirinae,Betacoronavirus,Pipistrellus bat coronavirus HKU5,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-11-11
1562,Nidovirales,Coronaviridae,Coronavirinae,Betacoronavirus,Rousettus bat coronavirus HKU9,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-11-12
1563,Nidovirales,Coronaviridae,Coronavirinae,Betacoronavirus,Severe acute respiratory syndrome-related coronavirus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-11-13
1564,Nidovirales,Coronaviridae,Coronavirinae,Betacoronavirus,Tylonycteris bat coronavirus HKU4,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-11-14
1565,Nidovirales,Coronaviridae,Coronavirinae,Deltacoronavirus,Bulbul coronavirus HKU11,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-11-15
1566,Nidovirales,Coronaviridae,Coronavirinae,Deltacoronavirus,Common moorhen coronavirus HKU21,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-11-16
1567,Nidovirales,Coronaviridae,Coronavirinae,Deltacoronavirus,Coronavirus HKU15,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-11-17
1568,Nidovirales,Coronaviridae,Coronavirinae,Deltacoronavirus,Munia coronavirus HKU13,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-11-18
1569,Nidovirales,Coronaviridae,Coronavirinae,Deltacoronavirus,Night heron coronavirus HKU19,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-11-19
1570,Nidovirales,Coronaviridae,Coronavirinae,Deltacoronavirus,Thrush coronavirus HKU12,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-11-20
1571,Nidovirales,Coronaviridae,Coronavirinae,Deltacoronavirus,White-eye coronavirus HKU16,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-11-21
1572,Nidovirales,Coronaviridae,Coronavirinae,Deltacoronavirus,Wigeon coronavirus HKU20,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-11-22
1573,Nidovirales,Coronaviridae,Coronavirinae,Gammacoronavirus,Avian coronavirus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-11-23
1574,Nidovirales,Coronaviridae,Coronavirinae,Gammacoronavirus,Beluga whale coronavirus SW1,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-11-24
1575,Nidovirales,Coronaviridae,Torovirinae,Bafinivirus,Fathead minnow nidovirus 1,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-11-25
1576,Nidovirales,Coronaviridae,Torovirinae,Bafinivirus,White bream virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-11-26
1577,Nidovirales,Coronaviridae,Torovirinae,Torovirus,Bovine torovirus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-11-27
1578,Nidovirales,Coronaviridae,Torovirinae,Torovirus,Equine torovirus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-11-28
1579,Nidovirales,Coronaviridae,Torovirinae,Torovirus,Human torovirus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-11-29
1580,Nidovirales,Coronaviridae,Torovirinae,Torovirus,Porcine torovirus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-11-30
1581,Nidovirales,Coronaviridae,Torovirinae,Unassigned,Ball python nidovirus 1,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-12-01
1582,Nidovirales,Coronaviridae,Torovirinae,Unassigned,Bovine nidovirus 1,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-12-02
1583,Nidovirales,Coronaviridae,Torovirinae,Unassigned,Chinook salmon nidovirus 1,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-12-03
1584,Nidovirales,Mesoniviridae,,Alphamesonivirus,Alphamesonivirus 1,ssRNA(+),Invertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-12-04
1585,Nidovirales,Mesoniviridae,,Alphamesonivirus,Alphamesonivirus 2,ssRNA(+),Invertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-12-05
1586,Nidovirales,Mesoniviridae,,Alphamesonivirus,Alphamesonivirus 3,ssRNA(+),Invertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-12-06
1587,Nidovirales,Mesoniviridae,,Alphamesonivirus,Alphamesonivirus 4,ssRNA(+),Invertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-12-07
1588,Nidovirales,Mesoniviridae,,Alphamesonivirus,Alphamesonivirus 5,ssRNA(+),Invertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-12-08
1589,Nidovirales,Mesoniviridae,,Unassigned,Mesonivirus 1,ssRNA(+),Invertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-12-09
1590,Nidovirales,Mesoniviridae,,Unassigned,Mesonivirus 2,ssRNA(+),Invertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-12-10
1591,Nidovirales,Roniviridae,,Okavirus,Gill-associated virus,ssRNA(+),Invertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-12-11
1592,Ortervirales,Belpaoviridae,,Semotivirus,Anopheles gambiae Moose virus,ssRNA-RT,Invertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-12-12
1593,Ortervirales,Belpaoviridae,,Semotivirus,Antheraea semotivirus Tamy,ssRNA-RT,Invertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-12-13
1594,Ortervirales,Belpaoviridae,,Semotivirus,Ascaris lumbricoides Tas virus,ssRNA-RT,Invertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-12-14
1595,Ortervirales,Belpaoviridae,,Semotivirus,Bombyx mori Pao virus,ssRNA-RT,Invertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-12-15
1596,Ortervirales,Belpaoviridae,,Semotivirus,Caenorhabditis elegans Cer13 virus,ssRNA-RT,Invertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-12-16
1597,Ortervirales,Belpaoviridae,,Semotivirus,Drosophila melanogaster Bel virus,ssRNA-RT,Invertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-12-17
1598,Ortervirales,Belpaoviridae,,Semotivirus,Drosophila melanogaster Roo virus,ssRNA-RT,Invertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-12-18
1599,Ortervirales,Belpaoviridae,,Semotivirus,Drosophila semotivirus Max,ssRNA-RT,Invertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-12-19
1600,Ortervirales,Belpaoviridae,,Semotivirus,Drosophila simulans Ninja virus,ssRNA-RT,Invertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-12-20
1601,Ortervirales,Belpaoviridae,,Semotivirus,Schistosoma semotivirus Sinbad,ssRNA-RT,Invertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-12-21
1602,Ortervirales,Belpaoviridae,,Semotivirus,Takifugu rubripes Suzu virus,ssRNA-RT,Invertebrate,"4219093 Porcine circovirus type 2-D, complete genome",1996-12-22
1603,Ortervirales,Caulimoviridae,,Badnavirus,Aglaonema bacilliform virus,dsDNA-RT,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",1996-12-23
1604,Ortervirales,Caulimoviridae,,Badnavirus,Banana streak GF virus,dsDNA-RT,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",1996-12-24
1605,Ortervirales,Caulimoviridae,,Badnavirus,Banana streak IM virus,dsDNA-RT,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",1996-12-25
1606,Ortervirales,Caulimoviridae,,Badnavirus,Banana streak MY virus,dsDNA-RT,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",1996-12-26
1607,Ortervirales,Caulimoviridae,,Badnavirus,Banana streak OL virus,dsDNA-RT,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",1996-12-27
1608,Ortervirales,Caulimoviridae,,Badnavirus,Banana streak UA virus,dsDNA-RT,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",1996-12-28
1609,Ortervirales,Caulimoviridae,,Badnavirus,Banana streak UI virus,dsDNA-RT,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",1996-12-29
1610,Ortervirales,Caulimoviridae,,Badnavirus,Banana streak UL virus,dsDNA-RT,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",1996-12-30
1611,Ortervirales,Caulimoviridae,,Badnavirus,Banana streak UM virus,dsDNA-RT,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",1996-12-31
1612,Ortervirales,Caulimoviridae,,Badnavirus,Banana streak VN virus,dsDNA-RT,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",1997-01-01
1613,Ortervirales,Caulimoviridae,,Badnavirus,Bougainvillea chlorotic vein banding virus,dsDNA-RT,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",1997-01-02
1614,Ortervirales,Caulimoviridae,,Badnavirus,Cacao mild mosaic virus,dsDNA-RT,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",1997-01-03
1615,Ortervirales,Caulimoviridae,,Badnavirus,Cacao swollen shoot CD virus,dsDNA-RT,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",1997-01-04
1616,Ortervirales,Caulimoviridae,,Badnavirus,Cacao swollen shoot Togo A virus,dsDNA-RT,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",1997-01-05
1617,Ortervirales,Caulimoviridae,,Badnavirus,Cacao swollen shoot virus,dsDNA-RT,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",1997-01-06
1618,Ortervirales,Caulimoviridae,,Badnavirus,Cacao yellow vein banding virus,dsDNA-RT,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",1997-01-07
1619,Ortervirales,Caulimoviridae,,Badnavirus,Canna yellow mottle virus,dsDNA-RT,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",1997-01-08
1620,Ortervirales,Caulimoviridae,,Badnavirus,Citrus yellow mosaic virus,dsDNA-RT,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",1997-01-09
1621,Ortervirales,Caulimoviridae,,Badnavirus,Commelina yellow mottle virus,dsDNA-RT,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",1997-01-10
1622,Ortervirales,Caulimoviridae,,Badnavirus,Dioscorea bacilliform AL virus,dsDNA-RT,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",1997-01-11
1623,Ortervirales,Caulimoviridae,,Badnavirus,Dioscorea bacilliform RT virus 1,dsDNA-RT,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",1997-01-12
1624,Ortervirales,Caulimoviridae,,Badnavirus,Dioscorea bacilliform RT virus 2,dsDNA-RT,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",1997-01-13
1625,Ortervirales,Caulimoviridae,,Badnavirus,Dioscorea bacilliform SN virus,dsDNA-RT,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",1997-01-14
1626,Ortervirales,Caulimoviridae,,Badnavirus,Dioscorea bacilliform TR virus,dsDNA-RT,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",1997-01-15
1627,Ortervirales,Caulimoviridae,,Badnavirus,Fig badnavirus 1,dsDNA-RT,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",1997-01-16
1628,Ortervirales,Caulimoviridae,,Badnavirus,Gooseberry vein banding associated virus,dsDNA-RT,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",1997-01-17
1629,Ortervirales,Caulimoviridae,,Badnavirus,Grapevine Roditis leaf discoloration-associated virus,dsDNA-RT,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",1997-01-18
1630,Ortervirales,Caulimoviridae,,Badnavirus,Grapevine vein clearing virus,dsDNA-RT,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",1997-01-19
1631,Ortervirales,Caulimoviridae,,Badnavirus,Kalanchoe top-spotting virus,dsDNA-RT,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",1997-01-20
1632,Ortervirales,Caulimoviridae,,Badnavirus,Mulberry badnavirus 1,dsDNA-RT,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",1997-01-21
1633,Ortervirales,Caulimoviridae,,Badnavirus,Pagoda yellow mosaic associated virus,dsDNA-RT,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",1997-01-22
1634,Ortervirales,Caulimoviridae,,Badnavirus,Pineapple bacilliform CO virus,dsDNA-RT,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",1997-01-23
1635,Ortervirales,Caulimoviridae,,Badnavirus,Pineapple bacilliform ER virus,dsDNA-RT,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",1997-01-24
1636,Ortervirales,Caulimoviridae,,Badnavirus,Piper yellow mottle virus,dsDNA-RT,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",1997-01-25
1637,Ortervirales,Caulimoviridae,,Badnavirus,Rubus yellow net virus,dsDNA-RT,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",1997-01-26
1638,Ortervirales,Caulimoviridae,,Badnavirus,Schefflera ringspot virus,dsDNA-RT,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",1997-01-27
1639,Ortervirales,Caulimoviridae,,Badnavirus,Spiraea yellow leafspot virus,dsDNA-RT,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",1997-01-28
1640,Ortervirales,Caulimoviridae,,Badnavirus,Sugarcane bacilliform Guadeloupe A virus,dsDNA-RT,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",1997-01-29
1641,Ortervirales,Caulimoviridae,,Badnavirus,Sugarcane bacilliform Guadeloupe D virus,dsDNA-RT,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",1997-01-30
1642,Ortervirales,Caulimoviridae,,Badnavirus,Sugarcane bacilliform IM virus,dsDNA-RT,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",1997-01-31
1643,Ortervirales,Caulimoviridae,,Badnavirus,Sugarcane bacilliform MO virus,dsDNA-RT,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",1997-02-01
1644,Ortervirales,Caulimoviridae,,Badnavirus,Sweet potato pakakuy virus,dsDNA-RT,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",1997-02-02
1645,Ortervirales,Caulimoviridae,,Badnavirus,Taro bacilliform CH virus,dsDNA-RT,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",1997-02-03
1646,Ortervirales,Caulimoviridae,,Badnavirus,Taro bacilliform virus,dsDNA-RT,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",1997-02-04
1647,Ortervirales,Caulimoviridae,,Badnavirus,Wisteria badnavirus 1,dsDNA-RT,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",1997-02-05
